corridor_id,segment_id,region,length_km,centroid_lat,centroid_lon,worldcover_tree_pct,worldcover_shrub_grass_pct,worldcover_built_pct,worldcover_bare_pct,sentinel2_ndvi_mean,sentinel2_ndmi_mean,sentinel2_ndvi_change,sentinel2_ndmi_change,vegetation_exposure_score,vegetation_dryness_score,vegetation_change_score,canopy_exposure_score,vegetation_score,vegetation_data_status,wildfire_exposure_score,wildfire_data_status,nearest_fire_km,eccc_weather_stress_score,weather_data_status,wind_gust_max_kmh,treatment_gap_score,treatment_data_status,outage_history_proxy_score,outage_data_status,terrain_score,terrain_data_status,planning_priority_score,planning_priority_level,top_reason_1,top_reason_2,top_reason_3,data_source_notes,as_of_date,tree_contact_exposure_proxy,wind_stress_score,wind_data_status,tree_contact_score_data_quality,tree_contact_missing_components,problem_type,recommended_planning_action,risk_pathway,explanation_short,current_priority_score,scenario_after_inspection_score,scenario_after_trimming_score,scenario_after_trimming_and_inspection_score,scenario_priority_reduction,scenario_mode,scenario_notes
SR-TX-3158,SR-TX-3158-S001,Surrey,0.615,49.332634,-122.877206,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,47.48,synthetic_proxy,,21.37,computed,16.9,50.44,synthetic,50.0,unofficial_archive_proxy,73.13,derived_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.66,41.77,38.63,36.62,7.04,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2344,SR-TX-2344-S001,Surrey,0.312,49.33631,-122.874307,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,39.34,synthetic_proxy,,21.37,computed,16.9,83.42,synthetic,50.0,unofficial_archive_proxy,84.13,derived_proxy,48.08,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,49.88,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,48.08,44.95,41.07,38.07,10.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2345,SR-TX-2345-S001,Surrey,0.31,49.33629,-122.87429,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,35.15,synthetic_proxy,,21.37,computed,16.9,53.74,synthetic,50.0,unofficial_archive_proxy,89.8,derived_proxy,43.35,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,46.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.35,41.34,38.12,36.01,7.34,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2983,SR-TX-2983-S001,Surrey,0.529,49.338449,-122.869828,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,74.62,38.53,35.82,47.41,computed,64.6,synthetic_proxy,,62.02,computed,16.9,78.28,synthetic,50.0,unofficial_archive_proxy,50.0,derived_proxy,58.92,Medium,Wildfire exposure (CWFIS / placeholder),ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,49.89,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.92,55.98,51.85,48.91,10.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2321,SR-TX-2321-S001,Surrey,0.271,49.341131,-122.866312,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,80.01,38.53,35.82,48.76,computed,54.2,synthetic_proxy,,60.4,computed,16.9,79.2,synthetic,50.0,unofficial_archive_proxy,79.09,derived_proxy,59.9,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,55.47,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,59.9,56.93,52.71,49.72,10.18,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2322,SR-TX-2322-S001,Surrey,0.273,49.341118,-122.866278,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.54,synthetic_proxy,,21.37,computed,16.9,54.68,synthetic,50.0,unofficial_archive_proxy,86.56,derived_proxy,43.65,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.93,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.65,41.6,38.36,36.22,7.43,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3248,SR-TX-3248-S001,Surrey,0.88,49.34627,-122.866288,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,47.48,synthetic_proxy,,21.37,computed,16.9,50.44,synthetic,50.0,unofficial_archive_proxy,73.13,derived_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.66,41.77,38.63,36.62,7.04,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3247,SR-TX-3247-S001,Surrey,0.88,49.34627,-122.866216,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.74,synthetic_proxy,,21.37,computed,16.9,64.91,synthetic,50.0,unofficial_archive_proxy,86.3,derived_proxy,45.2,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,47.43,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,45.2,42.76,39.3,36.85,8.35,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3345,SR-TX-3345-S001,Surrey,0.062,49.310574,-123.024834,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,89.98,38.53,35.82,51.25,computed,69.66,synthetic_proxy,,56.96,computed,16.9,79.07,synthetic,50.0,unofficial_archive_proxy,43.17,derived_proxy,59.31,Medium,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,52.06,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,59.31,56.35,52.01,49.0,10.31,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1550,SR-TX-1550-S001,Surrey,2.971,49.319095,-123.023514,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,43.06,synthetic_proxy,,21.37,computed,16.9,46.55,synthetic,50.0,unofficial_archive_proxy,79.11,derived_proxy,42.79,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.6,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.79,41.04,37.99,36.09,6.7,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2700,SR-TX-2700-S001,Surrey,3.356,49.316365,-123.03757,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.54,synthetic_proxy,,21.37,computed,16.9,54.68,synthetic,50.0,unofficial_archive_proxy,86.56,derived_proxy,43.65,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.93,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.65,41.6,38.36,36.22,7.43,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2568,SR-TX-2568-S001,Surrey,0.189,49.325148,-123.036529,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,84.93,38.53,35.82,49.99,computed,54.42,synthetic_proxy,,56.96,computed,16.9,78.41,synthetic,50.0,unofficial_archive_proxy,69.13,derived_proxy,58.45,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,54.84,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.45,55.51,51.24,48.27,10.18,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2569,SR-TX-2569-S001,Surrey,0.189,49.325148,-123.036529,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,82.22,38.53,35.82,49.31,computed,64.6,synthetic_proxy,,56.82,computed,16.9,75.5,synthetic,50.0,unofficial_archive_proxy,50.0,derived_proxy,57.94,Medium,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.0,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,57.94,55.1,50.94,48.06,9.88,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1778,SR-TX-1778-S001,Surrey,0.551,49.327086,-123.040672,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,49.79,synthetic_proxy,,21.37,computed,16.9,53.88,synthetic,50.0,unofficial_archive_proxy,70.02,derived_proxy,44.32,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.33,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,44.32,42.3,39.09,36.97,7.35,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1779,SR-TX-1779-S001,Surrey,0.112,49.328138,-123.043509,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,67.54,synthetic_proxy,,21.37,computed,16.9,49.14,synthetic,50.0,unofficial_archive_proxy,46.03,derived_proxy,44.76,Medium,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,39.02,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,44.76,42.92,39.81,37.84,6.92,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
